Info 0    [19:19:22.135] Starting TS Server
Info 338  [19:20:04.054] Returning an empty list because completion was requested in an invalid position.
Info 339  [19:20:04.074] getCompletionData: Get current token: 0.030097000300884247
Info 340  [19:20:04.074] getCompletionData: Is inside comment: 0.010240999981760979
Info 341  [19:20:04.074] getCompletionData: Get previous token: 0.0663869995623827
Info 342  [19:20:04.074] getCompletionsAtPosition: isCompletionListBlocker: 0.01129399985074997
Info 343  [19:20:04.075] Returning an empty list because completion was requested in an invalid position.
Info 344  [19:20:04.098] getCompletionData: Get current token: 0.029323000460863113
Info 345  [19:20:04.098] getCompletionData: Is inside comment: 0.008954999968409538
Info 346  [19:20:04.098] getCompletionData: Get previous token: 0.0641390010714531
Info 347  [19:20:04.098] getCompletionsAtPosition: isCompletionListBlocker: 0.006271999329328537
Info 348  [19:20:04.098] Returning an empty list because completion was requested in an invalid position.
Info 349  [19:20:04.307] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 350  [19:20:04.316] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 18 structureChanged: false structureIsReused:: Completely Elapsed: 9.370041999965906ms
Info 351  [19:20:04.316] Different program with same set of files
Info 352  [19:20:04.317] getCompletionData: Get current token: 0.03173299878835678
Info 353  [19:20:04.317] getCompletionData: Is inside comment: 0.007082000374794006
Info 354  [19:20:04.317] getCompletionData: Get previous token: 0.04737100005149841
Info 355  [19:20:04.317] getCompletionsAtPosition: isCompletionListBlocker: 0.004230000078678131
Info 356  [19:20:04.317] Returning an empty list because completion was requested in an invalid position.
Info 357  [19:20:04.319] getCompletionData: Get current token: 0.0294560007750988
Info 358  [19:20:04.320] getCompletionData: Is inside comment: 0.023377999663352966
Info 359  [19:20:04.320] getCompletionData: Get previous token: 0.04558800160884857
Info 360  [19:20:04.320] getCompletionsAtPosition: isCompletionListBlocker: 0.004440998658537865
Info 361  [19:20:04.320] Returning an empty list because completion was requested in an invalid position.
Info 362  [19:20:04.325] getCompletionData: Get current token: 0.031175998970866203
Info 363  [19:20:04.325] getCompletionData: Is inside comment: 0.00783499889075756
Info 364  [19:20:04.325] getCompletionData: Get previous token: 0.039271000772714615
Info 365  [19:20:04.325] getCompletionsAtPosition: isCompletionListBlocker: 0.004404999315738678
Info 366  [19:20:04.325] Returning an empty list because completion was requested in an invalid position.
Info 367  [19:20:04.347] getCompletionData: Get current token: 0.0129380002617836
Info 368  [19:20:04.347] getCompletionData: Is inside comment: 0.0046529993414878845
Info 369  [19:20:04.347] getCompletionData: Get previous token: 0.02884799987077713
Info 370  [19:20:04.347] getCompletionsAtPosition: isCompletionListBlocker: 0.0033250004053115845
Info 371  [19:20:04.347] Returning an empty list because completion was requested in an invalid position.
Info 372  [19:20:04.467] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 373  [19:20:04.480] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 19 structureChanged: false structureIsReused:: Completely Elapsed: 12.393098000437021ms
Info 374  [19:20:04.480] Different program with same set of files
Info 375  [19:20:04.480] getCompletionData: Get current token: 0.020537998527288437
Info 376  [19:20:04.480] getCompletionData: Is inside comment: 0.005245000123977661
Info 377  [19:20:04.480] getCompletionData: Get previous token: 0.043595001101493835
Info 378  [19:20:04.480] getCompletionsAtPosition: isCompletionListBlocker: 0.003935001790523529
Info 379  [19:20:04.480] Returning an empty list because completion was requested in an invalid position.
Info 380  [19:20:04.503] getCompletionData: Get current token: 0.020037999376654625
Info 381  [19:20:04.503] getCompletionData: Is inside comment: 0.005842000246047974
Info 382  [19:20:04.503] getCompletionData: Get previous token: 0.045504000037908554
Info 383  [19:20:04.503] getCompletionsAtPosition: isCompletionListBlocker: 0.004163999110460281
Info 384  [19:20:04.503] Returning an empty list because completion was requested in an invalid position.
Info 385  [19:20:04.525] getCompletionData: Get current token: 0.013759000226855278
Info 386  [19:20:04.525] getCompletionData: Is inside comment: 0.005024999380111694
Info 387  [19:20:04.525] getCompletionData: Get previous token: 0.03080900013446808
Info 388  [19:20:04.525] getCompletionsAtPosition: isCompletionListBlocker: 0.004611000418663025
Info 389  [19:20:04.525] Returning an empty list because completion was requested in an invalid position.
Info 390  [19:20:04.527] getCompletionData: Get current token: 0.018467001616954803
Info 391  [19:20:04.527] getCompletionData: Is inside comment: 0.006418000906705856
Info 392  [19:20:04.527] getCompletionData: Get previous token: 0.04736199975013733
Info 393  [19:20:04.527] getCompletionsAtPosition: isCompletionListBlocker: 0.007533000782132149
Info 394  [19:20:04.527] Returning an empty list because completion was requested in an invalid position.
Info 395  [19:20:04.647] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 396  [19:20:04.653] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 20 structureChanged: false structureIsReused:: Completely Elapsed: 5.77879099920392ms
Info 397  [19:20:04.653] Different program with same set of files
Info 398  [19:20:04.653] getCompletionData: Get current token: 0.016751999035477638
Info 399  [19:20:04.653] getCompletionData: Is inside comment: 0.006286000832915306
Info 400  [19:20:04.653] getCompletionData: Get previous token: 0.04161100089550018
Info 401  [19:20:04.653] getCompletionsAtPosition: isCompletionListBlocker: 0.010151000693440437
Info 402  [19:20:04.653] Returning an empty list because completion was requested in an invalid position.
Info 403  [19:20:04.655] getCompletionData: Get current token: 0.040581000968813896
Info 404  [19:20:04.655] getCompletionData: Is inside comment: 0.015970000997185707
Info 405  [19:20:04.655] getCompletionData: Get previous token: 0.04651300050318241
Info 406  [19:20:04.655] getCompletionsAtPosition: isCompletionListBlocker: 0.006622999906539917
Info 407  [19:20:04.655] Returning an empty list because completion was requested in an invalid position.
Info 408  [19:20:04.655] getCompletionData: Get current token: 0.02139200083911419
Info 409  [19:20:04.655] getCompletionData: Is inside comment: 0.007408998906612396
Info 410  [19:20:04.655] getCompletionData: Get previous token: 0.06066499836742878
Info 411  [19:20:04.656] getCompletionsAtPosition: isCompletionListBlocker: 0.004230000078678131
Info 412  [19:20:04.656] Returning an empty list because completion was requested in an invalid position.
Info 413  [19:20:04.656] getCompletionData: Get current token: 0.022002000361680984
Info 414  [19:20:04.656] getCompletionData: Is inside comment: 0.006193000823259354
Info 415  [19:20:04.656] getCompletionData: Get previous token: 0.050297001376748085
Info 416  [19:20:04.656] getCompletionsAtPosition: isCompletionListBlocker: 0.0040180012583732605
Info 417  [19:20:04.656] Returning an empty list because completion was requested in an invalid position.
Info 418  [19:20:04.833] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 419  [19:20:04.845] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 21 structureChanged: false structureIsReused:: Completely Elapsed: 11.017531000077724ms
Info 420  [19:20:04.845] Different program with same set of files
Info 421  [19:20:04.927] getCompletionData: Get current token: 0.039219001308083534
Info 422  [19:20:04.928] getCompletionData: Is inside comment: 0.008215999230742455
Info 423  [19:20:04.928] getCompletionData: Get previous token: 0.051058998331427574
Info 424  [19:20:04.928] getCompletionsAtPosition: isCompletionListBlocker: 0.008105998858809471
Info 425  [19:20:04.928] Returning an empty list because completion was requested in an invalid position.
Info 426  [19:20:04.929] getCompletionData: Get current token: 0.015964999794960022
Info 427  [19:20:04.929] getCompletionData: Is inside comment: 0.007378000766038895
Info 428  [19:20:04.929] getCompletionData: Get previous token: 0.04072900116443634
Info 429  [19:20:04.929] getCompletionsAtPosition: isCompletionListBlocker: 0.005053000524640083
Info 430  [19:20:04.929] Returning an empty list because completion was requested in an invalid position.
Info 431  [19:20:04.929] getCompletionData: Get current token: 0.015200000256299973
Info 432  [19:20:04.929] getCompletionData: Is inside comment: 0.0051469989120960236
Info 433  [19:20:04.929] getCompletionData: Get previous token: 0.03792399913072586
Info 434  [19:20:04.929] getCompletionsAtPosition: isCompletionListBlocker: 0.003533000126481056
Info 435  [19:20:04.929] Returning an empty list because completion was requested in an invalid position.
Info 436  [19:20:04.929] getCompletionData: Get current token: 0.014343999326229095
Info 437  [19:20:04.929] getCompletionData: Is inside comment: 0.004713000729680061
Info 438  [19:20:04.929] getCompletionData: Get previous token: 0.0528549998998642
Info 439  [19:20:04.930] getCompletionsAtPosition: isCompletionListBlocker: 0.003937000408768654
Info 440  [19:20:04.930] Returning an empty list because completion was requested in an invalid position.
Info 441  [19:20:04.930] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 442  [19:20:04.938] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 22 structureChanged: false structureIsReused:: Completely Elapsed: 8.365916000679135ms
Info 443  [19:20:04.938] Different program with same set of files
Info 444  [19:20:04.939] getCompletionData: Get current token: 0.017542999237775803
Info 445  [19:20:04.939] getCompletionData: Is inside comment: 0.005632000043988228
Info 446  [19:20:04.939] getCompletionData: Get previous token: 0.15475500002503395
Info 447  [19:20:04.939] getCompletionsAtPosition: isCompletionListBlocker: 0.004582999274134636
Info 448  [19:20:04.939] Returning an empty list because completion was requested in an invalid position.
Info 449  [19:20:04.953] getCompletionData: Get current token: 0.011221999302506447
Info 450  [19:20:04.953] getCompletionData: Is inside comment: 0.005815999582409859
Info 451  [19:20:04.953] getCompletionData: Get previous token: 0.05168700031936169
Info 452  [19:20:04.953] getCompletionsAtPosition: isCompletionListBlocker: 0.0048590004444122314
Info 453  [19:20:04.953] Returning an empty list because completion was requested in an invalid position.
Info 454  [19:20:04.954] getCompletionData: Get current token: 0.01013600081205368
Info 455  [19:20:04.954] getCompletionData: Is inside comment: 0.004458999261260033
Info 456  [19:20:04.955] getCompletionData: Get previous token: 0.032749999314546585
Info 457  [19:20:04.955] getCompletionsAtPosition: isCompletionListBlocker: 0.003078000620007515
Info 458  [19:20:04.955] Returning an empty list because completion was requested in an invalid position.
Info 459  [19:20:04.977] getCompletionData: Get current token: 0.01008399948477745
Info 460  [19:20:04.977] getCompletionData: Is inside comment: 0.006446000188589096
Info 461  [19:20:04.977] getCompletionData: Get previous token: 0.030824000015854836
Info 462  [19:20:04.977] getCompletionsAtPosition: isCompletionListBlocker: 0.005216000601649284
Info 463  [19:20:04.977] Returning an empty list because completion was requested in an invalid position.
Info 464  [19:20:05.721] forEachExternalModuleToImportFrom autoImportProvider: 2.108985999599099
Info 465  [19:20:06.857] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 466  [19:20:06.876] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 23 structureChanged: false structureIsReused:: Completely Elapsed: 18.483373999595642ms
Info 467  [19:20:06.876] Different program with same set of files
Info 468  [19:20:06.898] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 469  [19:20:06.905] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 24 structureChanged: false structureIsReused:: Completely Elapsed: 6.687323000282049ms
Info 470  [19:20:06.905] Different program with same set of files
Info 471  [19:20:07.739] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 472  [19:20:07.764] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 25 structureChanged: false structureIsReused:: Completely Elapsed: 24.615012999624014ms
Info 473  [19:20:07.764] Different program with same set of files
Info 474  [19:20:08.390] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 475  [19:20:08.411] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 26 structureChanged: false structureIsReused:: Completely Elapsed: 19.98792799934745ms
Info 476  [19:20:08.411] Different program with same set of files
Info 477  [19:20:08.411] getCompletionData: Get current token: 0.015178000554442406
Info 478  [19:20:08.411] getCompletionData: Is inside comment: 0.007357999682426453
Info 479  [19:20:08.411] getCompletionData: Get previous token: 0.05582300014793873
Info 480  [19:20:08.412] getCompletionsAtPosition: isCompletionListBlocker: 0.0911600012332201
Info 481  [19:20:08.412] Returning an empty list because completion was requested in an invalid position.
Info 482  [19:20:08.415] getCompletionData: Get current token: 0.03720200061798096
Info 483  [19:20:08.415] getCompletionData: Is inside comment: 0.011043999344110489
Info 484  [19:20:08.415] getCompletionData: Get previous token: 0.10395099967718124
Info 485  [19:20:08.415] getCompletionsAtPosition: isCompletionListBlocker: 0.009726999327540398
Info 486  [19:20:08.415] Returning an empty list because completion was requested in an invalid position.
Info 487  [19:20:08.438] getCompletionData: Get current token: 0.01615399867296219
Info 488  [19:20:08.438] getCompletionData: Is inside comment: 0.008101999759674072
Info 489  [19:20:08.438] getCompletionData: Get previous token: 0.05609999969601631
Info 490  [19:20:08.438] getCompletionsAtPosition: isCompletionListBlocker: 0.0067010000348091125
